row_id,source_row_id,order_id,user_id,product_category,payment_method,order_status,quantity,unit_price,discount,total_amount,order_time,pay_time
orders-row-0003524,ord-0003524,ord-0003524,user-00024,grocery,card,completed,2,49.400000,0.000000,98.800000,1700317160,1700318002
orders-row-0003525,ord-0003525,ord-0003525,user-00025,apparel,paypal,paid,4,50.500000,0.150000,171.700000,1700317250,1700318105
orders-row-0003526,ord-0003526,ord-0003526,user-00026,home,bank_transfer,pending,1,53.100000,0.100000,47.790000,1700317340,1700318208
orders-row-0003527,ord-0003527,ord-0003527,user-00027,sports,wallet,shipped,3,54.400000,0.050000,155.040000,1700317430,1700318311
orders-row-0003528,ord-0003528,ord-0003528,user-00028,electronics,card,refunded,5,55.800000,0.000000,279.000000,1700317520,1700318414
orders-row-0003529,ord-0003529,ord-0003529,user-00029,books,paypal,completed,2,58.200000,0.150000,98.940000,1700317610,1700318517
orders-row-0003530,ord-0003530,ord-0003530,user-00030,grocery,bank_transfer,paid,4,59.100000,0.100000,212.760000,1700317700,1700318620
orders-row-0003531,ord-0003531,ord-0003531,user-00031,apparel,wallet,pending,1,61.000000,0.050000,57.950000,1700317790,1700317823
orders-row-0003532,ord-0003532,ord-0003532,user-00032,home,card,shipped,3,62.900000,0.000000,188.700000,1700317880,1700317926
orders-row-0003533,ord-0003533,ord-0003533,user-00033,sports,paypal,refunded,5,64.900000,0.150000,275.820000,1700317970,1700318029
orders-row-0003534,ord-0003534,ord-0003534,user-00034,electronics,bank_transfer,completed,2,66.200000,0.100000,119.160000,1700318060,1700318132
orders-row-0003535,ord-0003535,ord-0003535,user-00035,books,wallet,paid,4,67.600000,0.050000,256.880000,1700318150,1700318235
orders-row-0003536,ord-0003536,ord-0003536,user-00036,grocery,card,pending,1,69.200000,0.000000,69.200000,1700318240,1700318338
orders-row-0003537,ord-0003537,ord-0003537,user-00037,apparel,paypal,shipped,3,71.500000,0.150000,182.320000,1700318330,1700318441
orders-row-0003538,ord-0003538,ord-0003538,user-00038,home,bank_transfer,refunded,5,72.900000,0.100000,328.050000,1700318420,1700318544
orders-row-0003539,ord-0003539,ord-0003539,user-00039,sports,wallet,completed,2,75.200000,0.050000,142.880000,1700318510,1700318647
orders-row-0003540,ord-0003540,ord-0003540,user-00040,electronics,card,paid,4,76.600000,0.000000,306.400000,1700318600,1700318750
orders-row-0003541,ord-0003541,ord-0003541,user-00041,books,paypal,pending,1,8.300000,0.150000,7.060000,1700318690,1700318853
orders-row-0003542,ord-0003542,ord-0003542,user-00042,grocery,bank_transfer,shipped,3,9.400000,0.100000,25.380000,1700318780,1700318956
orders-row-0003543,ord-0003543,ord-0003543,user-00043,apparel,wallet,refunded,5,11.700000,0.050000,55.570000,1700318870,1700319059
orders-row-0003544,ord-0003544,ord-0003544,user-00044,home,card,completed,2,13.600000,0.000000,27.200000,1700318960,1700319162
orders-row-0003545,ord-0003545,ord-0003545,user-00045,sports,paypal,paid,4,15.300000,0.150000,52.020000,1700319050,1700319265
orders-row-0003546,ord-0003546,ord-0003546,user-00046,electronics,bank_transfer,pending,1,17.000000,0.100000,15.300000,1700319140,1700319368
orders-row-0003547,ord-0003547,ord-0003547,user-00047,books,wallet,shipped,3,18.700000,0.050000,53.290000,1700319230,1700319471
orders-row-0003548,ord-0003548,ord-0003548,user-00048,grocery,card,refunded,5,20.300000,0.000000,101.500000,1700319320,1700319574
orders-row-0003549,ord-0003549,ord-0003549,user-00049,apparel,paypal,completed,2,22.200000,0.150000,37.740000,1700319410,1700319677
orders-row-0003550,ord-0003550,ord-0003550,user-00050,home,bank_transfer,paid,4,23.500000,0.100000,84.600000,1700319500,1700319780
orders-row-0003551,ord-0003551,ord-0003551,user-00051,sports,wallet,pending,1,25.600000,0.050000,24.320000,1700319590,1700319883
orders-row-0003552,ord-0003552,ord-0003552,user-00052,electronics,card,shipped,3,27.300000,0.000000,81.900000,1700319680,1700319986
orders-row-0003553,ord-0003553,ord-0003553,user-00053,books,paypal,refunded,5,28.900000,0.150000,122.830000,1700319770,1700320089
orders-row-0003554,ord-0003554,ord-0003554,user-00054,grocery,bank_transfer,completed,2,30.100000,0.100000,54.180000,1700319860,1700320192
orders-row-0003555,ord-0003555,ord-0003555,user-00055,apparel,wallet,paid,4,32.300000,0.050000,122.740000,1700319950,1700320295
orders-row-0003556,ord-0003556,ord-0003556,user-00056,home,card,pending,1,33.300000,0.000000,33.300000,1700320040,1700320398
orders-row-0003557,ord-0003557,ord-0003557,user-00057,sports,paypal,shipped,3,35.500000,0.150000,90.520000,1700320130,1700320501
orders-row-0003558,ord-0003558,ord-0003558,user-00058,electronics,bank_transfer,refunded,5,37.200000,0.100000,167.400000,1700320220,1700320604
orders-row-0003559,ord-0003559,ord-0003559,user-00059,books,wallet,completed,2,38.400000,0.050000,72.960000,1700320310,1700320707
orders-row-0003560,ord-0003560,ord-0003560,user-00060,grocery,card,paid,4,40.100000,0.000000,160.400000,1700320400,1700320810
orders-row-0003561,ord-0003561,ord-0003561,user-00061,apparel,paypal,pending,1,42.600000,0.150000,36.210000,1700320490,1700320913
orders-row-0003562,ord-0003562,ord-0003562,user-00062,home,bank_transfer,shipped,3,43.400000,0.100000,117.180000,1700320580,1700321016
orders-row-0003563,ord-0003563,ord-0003563,user-00063,sports,wallet,refunded,5,45.700000,0.050000,217.070000,1700320670,1700321119
orders-row-0003564,ord-0003564,ord-0003564,user-00064,electronics,card,completed,2,47.700000,0.000000,95.400000,1700320760,1700321222
orders-row-0003565,ord-0003565,ord-0003565,user-00065,books,paypal,paid,4,49.200000,0.150000,167.280000,1700320850,1700321325
orders-row-0003566,ord-0003566,ord-0003566,user-00066,grocery,bank_transfer,pending,1,50.500000,0.100000,45.450000,1700320940,1700321428
orders-row-0003567,ord-0003567,ord-0003567,user-00067,apparel,wallet,shipped,3,52.200000,0.050000,148.770000,1700321030,1700321531
orders-row-0003568,ord-0003568,ord-0003568,user-00068,home,card,refunded,5,53.700000,0.000000,268.500000,1700321120,1700321634
orders-row-0003569,ord-0003569,ord-0003569,user-00069,sports,paypal,completed,2,56.000000,0.150000,95.200000,1700321210,1700321737
orders-row-0003570,ord-0003570,ord-0003570,user-00070,electronics,bank_transfer,paid,4,57.700000,0.100000,207.720000,1700321300,1700321840
orders-row-0003571,ord-0003571,ord-0003571,user-00071,books,wallet,pending,1,58.900000,0.050000,55.950000,1700321390,1700321943
orders-row-0003572,ord-0003572,ord-0003572,user-00072,grocery,card,shipped,3,61.000000,0.000000,183.000000,1700321480,1700322046
orders-row-0003573,ord-0003573,ord-0003573,user-00073,apparel,paypal,refunded,5,62.800000,0.150000,266.900000,1700321570,1700322149
orders-row-0003574,ord-0003574,ord-0003574,user-00074,home,bank_transfer,completed,2,64.400000,0.100000,115.920000,1700321660,1700322252
orders-row-0003575,ord-0003575,ord-0003575,user-00075,sports,wallet,paid,4,65.800000,0.050000,250.040000,1700321750,1700322355
orders-row-0003576,ord-0003576,ord-0003576,user-00076,electronics,card,pending,1,68.000000,0.000000,68.000000,1700321840,1700322458
orders-row-0003577,ord-0003577,ord-0003577,user-00077,books,paypal,shipped,3,69.800000,0.150000,177.990000,1700321930,1700322561
orders-row-0003578,ord-0003578,ord-0003578,user-00078,grocery,bank_transfer,refunded,5,71.500000,0.100000,321.750000,1700322020,1700322664
orders-row-0003579,ord-0003579,ord-0003579,user-00079,apparel,wallet,completed,2,72.700000,0.050000,138.130000,1700322110,1700322767
orders-row-0003580,ord-0003580,ord-0003580,user-00080,home,card,paid,4,74.400000,0.000000,297.600000,1700322200,1700322870
orders-row-0003581,ord-0003581,ord-0003581,user-00081,sports,paypal,pending,1,76.200000,0.150000,64.770000,1700322290,1700322973
orders-row-0003582,ord-0003582,ord-0003582,user-00082,electronics,bank_transfer,shipped,3,8.200000,0.100000,22.140000,1700322380,1700323076
orders-row-0003583,ord-0003583,ord-0003583,user-00083,books,wallet,refunded,5,9.600000,0.050000,45.600000,1700322470,1700323179
orders-row-0003584,ord-0003584,ord-0003584,user-00084,grocery,card,completed,2,10.800000,0.000000,21.600000,1700322560,1700323282
orders-row-0003585,ord-0003585,ord-0003585,user-00085,apparel,paypal,paid,4,12.900000,0.150000,43.860000,1700322650,1700323385
orders-row-0003586,ord-0003586,ord-0003586,user-00086,home,bank_transfer,pending,1,14.600000,0.100000,13.140000,1700322740,1700323488
orders-row-0003587,ord-0003587,ord-0003587,user-00087,sports,wallet,shipped,3,16.200000,0.050000,46.170000,1700322830,1700323591
orders-row-0003588,ord-0003588,ord-0003588,user-00088,electronics,card,refunded,5,17.800000,0.000000,89.000000,1700322920,1700323694
orders-row-0003589,ord-0003589,ord-0003589,user-00089,books,paypal,completed,2,20.200000,0.150000,34.340000,1700323010,1700323797
orders-row-0003590,ord-0003590,ord-0003590,user-00090,grocery,bank_transfer,paid,4,21.100000,0.100000,75.960000,1700323100,1700323900
orders-row-0003591,ord-0003591,ord-0003591,user-00091,apparel,wallet,pending,1,22.800000,0.050000,21.660000,1700323190,1700324003
orders-row-0003592,ord-0003592,ord-0003592,user-00092,home,card,shipped,3,25.300000,0.000000,75.900000,1700323280,1700324106
orders-row-0003593,ord-0003593,ord-0003593,user-00093,sports,paypal,refunded,5,26.600000,0.150000,113.050000,1700323370,1700324209
orders-row-0003594,ord-0003594,ord-0003594,user-00094,electronics,bank_transfer,completed,2,28.400000,0.100000,51.120000,1700323460,1700324312
orders-row-0003595,ord-0003595,ord-0003595,user-00095,books,wallet,paid,4,29.500000,0.050000,112.100000,1700323550,1700324415
orders-row-0003596,ord-0003596,ord-0003596,user-00096,grocery,card,pending,1,31.400000,0.000000,31.400000,1700323640,1700324518
orders-row-0003597,ord-0003597,ord-0003597,user-00097,apparel,paypal,shipped,3,33.200000,0.150000,84.660000,1700323730,1700324621
orders-row-0003598,ord-0003598,ord-0003598,user-00098,home,bank_transfer,refunded,5,34.800000,0.100000,156.600000,1700323820,1700324724
orders-row-0003599,ord-0003599,ord-0003599,user-00099,sports,wallet,completed,2,36.600000,0.050000,69.540000,1700323910,1700324827
orders-row-0003600,ord-0003600,ord-0003600,user-00100,electronics,card,paid,4,38.100000,0.000000,152.400000,1700324000,1700324030
orders-row-0003601,ord-0003601,ord-0003601,user-00101,books,paypal,pending,1,40.000000,0.150000,34.000000,1700324090,1700324133
orders-row-0003602,ord-0003602,ord-0003602,user-00102,grocery,bank_transfer,shipped,3,41.800000,0.100000,112.860000,1700324180,1700324236
orders-row-0003603,ord-0003603,ord-0003603,user-00103,apparel,wallet,refunded,5,43.100000,0.050000,204.720000,1700324270,1700324339
orders-row-0003604,ord-0003604,ord-0003604,user-00104,home,card,completed,2,45.600000,0.000000,91.200000,1700324360,1700324442
orders-row-0003605,ord-0003605,ord-0003605,user-00105,sports,paypal,paid,4,47.100000,0.150000,160.140000,1700324450,1700324545
orders-row-0003606,ord-0003606,ord-0003606,user-00106,electronics,bank_transfer,pending,1,48.500000,0.100000,43.650000,1700324540,1700324648
orders-row-0003607,ord-0003607,ord-0003607,user-00107,books,wallet,shipped,3,50.600000,0.050000,144.210000,1700324630,1700324751
orders-row-0003608,ord-0003608,ord-0003608,user-00108,grocery,card,refunded,5,52.200000,0.000000,261.000000,1700324720,1700324854
orders-row-0003609,ord-0003609,ord-0003609,user-00109,apparel,paypal,completed,2,53.300000,0.150000,90.610000,1700324810,1700324957
orders-row-0003610,ord-0003610,ord-0003610,user-00110,home,bank_transfer,paid,4,55.500000,0.100000,199.800000,1700324900,1700325060
orders-row-0003611,ord-0003611,ord-0003611,user-00111,sports,wallet,pending,1,57.500000,0.050000,54.620000,1700324990,1700325163
orders-row-0003612,ord-0003612,ord-0003612,user-00112,electronics,card,shipped,3,58.400000,0.000000,175.200000,1700325080,1700325266
orders-row-0003613,ord-0003613,ord-0003613,user-00113,books,paypal,refunded,5,60.800000,0.150000,258.400000,1700325170,1700325369
orders-row-0003614,ord-0003614,ord-0003614,user-00114,grocery,bank_transfer,completed,2,62.400000,0.100000,112.320000,1700325260,1700325472
orders-row-0003615,ord-0003615,ord-0003615,user-00115,apparel,wallet,paid,4,63.900000,0.050000,242.820000,1700325350,1700325575
orders-row-0003616,ord-0003616,ord-0003616,user-00116,home,card,pending,1,65.200000,0.000000,65.200000,1700325440,1700325678
orders-row-0003617,ord-0003617,ord-0003617,user-00117,sports,paypal,shipped,3,67.700000,0.150000,172.640000,1700325530,1700325781
orders-row-0003618,ord-0003618,ord-0003618,user-00118,electronics,bank_transfer,refunded,5,69.300000,0.100000,311.850000,1700325620,1700325884
orders-row-0003619,ord-0003619,ord-0003619,user-00119,books,wallet,completed,2,70.400000,0.050000,133.760000,1700325710,1700325987
orders-row-0003620,ord-0003620,ord-0003620,user-00120,grocery,card,paid,4,72.900000,0.000000,291.600000,1700325800,1700326090
orders-row-0003621,ord-0003621,ord-0003621,user-00121,apparel,paypal,pending,1,74.500000,0.150000,63.320000,1700325890,1700326193
orders-row-0003622,ord-0003622,ord-0003622,user-00122,home,bank_transfer,shipped,3,76.200000,0.100000,205.740000,1700325980,1700326296
orders-row-0003623,ord-0003623,ord-0003623,user-00123,sports,wallet,refunded,5,77.400000,0.050000,367.650000,1700326070,1700326399
orders-row-0003624,ord-0003624,ord-0003624,user-00124,electronics,card,completed,2,9.000000,0.000000,18.000000,1700326160,1700326502
orders-row-0003625,ord-0003625,ord-0003625,user-00125,books,paypal,paid,4,11.200000,0.150000,38.080000,1700326250,1700326605
orders-row-0003626,ord-0003626,ord-0003626,user-00126,grocery,bank_transfer,pending,1,12.600000,0.100000,11.340000,1700326340,1700326708
orders-row-0003627,ord-0003627,ord-0003627,user-00127,apparel,wallet,shipped,3,14.100000,0.050000,40.180000,1700326430,1700326811
orders-row-0003628,ord-0003628,ord-0003628,user-00128,home,card,refunded,5,16.200000,0.000000,81.000000,1700326520,1700326914
orders-row-0003629,ord-0003629,ord-0003629,user-00129,sports,paypal,completed,2,17.400000,0.150000,29.580000,1700326610,1700327017
orders-row-0003630,ord-0003630,ord-0003630,user-00130,electronics,bank_transfer,paid,4,19.100000,0.100000,68.760000,1700326700,1700327120
orders-row-0003631,ord-0003631,ord-0003631,user-00131,books,wallet,pending,1,20.900000,0.050000,19.850000,1700326790,1700327223
orders-row-0003632,ord-0003632,ord-0003632,user-00132,grocery,card,shipped,3,23.000000,0.000000,69.000000,1700326880,1700327326
orders-row-0003633,ord-0003633,ord-0003633,user-00133,apparel,paypal,refunded,5,24.300000,0.150000,103.270000,1700326970,1700327429
orders-row-0003634,ord-0003634,ord-0003634,user-00134,home,bank_transfer,completed,2,26.400000,0.100000,47.520000,1700327060,1700327532
orders-row-0003635,ord-0003635,ord-0003635,user-00135,sports,wallet,paid,4,27.800000,0.050000,105.640000,1700327150,1700327635
orders-row-0003636,ord-0003636,ord-0003636,user-00136,electronics,card,pending,1,29.700000,0.000000,29.700000,1700327240,1700327738
orders-row-0003637,ord-0003637,ord-0003637,user-00137,books,paypal,shipped,3,31.300000,0.150000,79.810000,1700327330,1700327841
orders-row-0003638,ord-0003638,ord-0003638,user-00138,grocery,bank_transfer,refunded,5,32.700000,0.100000,147.150000,1700327420,1700327944
orders-row-0003639,ord-0003639,ord-0003639,user-00139,apparel,wallet,completed,2,35.200000,0.050000,66.880000,1700327510,1700328047
orders-row-0003640,ord-0003640,ord-0003640,user-00140,home,card,paid,4,36.300000,0.000000,145.200000,1700327600,1700328150
orders-row-0003641,ord-0003641,ord-0003641,user-00141,sports,paypal,pending,1,38.500000,0.150000,32.730000,1700327690,1700328253
orders-row-0003642,ord-0003642,ord-0003642,user-00142,electronics,bank_transfer,shipped,3,40.100000,0.100000,108.270000,1700327780,1700328356
orders-row-0003643,ord-0003643,ord-0003643,user-00143,books,wallet,refunded,5,41.100000,0.050000,195.220000,1700327870,1700328459
orders-row-0003644,ord-0003644,ord-0003644,user-00144,grocery,card,completed,2,43.400000,0.000000,86.800000,1700327960,1700328562
orders-row-0003645,ord-0003645,ord-0003645,user-00145,apparel,paypal,paid,4,45.400000,0.150000,154.360000,1700328050,1700328665
orders-row-0003646,ord-0003646,ord-0003646,user-00146,home,bank_transfer,pending,1,,0.100000,42.030000,1700328140,1700328768
orders-row-0003647,ord-0003647,ord-0003647,user-00147,sports,wallet,shipped,3,48.700000,0.050000,138.800000,1700328230,1700328871
orders-row-0003648,ord-0003648,ord-0003648,user-00148,electronics,card,refunded,5,50.000000,0.000000,250.000000,1700328320,1700328974
orders-row-0003649,ord-0003649,ord-0003649,user-00149,books,paypal,completed,2,51.500000,0.150000,87.550000,1700328410,1700329077
orders-row-0003650,ord-0003650,ord-0003650,user-00150,grocery,bank_transfer,paid,4,53.000000,0.100000,190.800000,1700328500,1700329180
orders-row-0003651,ord-0003651,ord-0003651,user-00151,apparel,wallet,pending,1,55.300000,0.050000,52.530000,1700328590,1700329283
orders-row-0003652,ord-0003652,ord-0003652,user-00152,home,card,shipped,3,56.400000,0.000000,169.200000,1700328680,1700329386
orders-row-0003653,ord-0003653,ord-0003653,user-00153,sports,paypal,refunded,5,59.000000,0.150000,250.750000,1700328770,1700329489
orders-row-0003654,ord-0003654,ord-0003654,user-00154,electronics,bank_transfer,completed,2,60.300000,0.100000,108.540000,1700328860,1700329592
orders-row-0003655,ord-0003655,ord-0003655,user-00155,books,wallet,paid,4,62.000000,0.050000,235.600000,1700328950,1700329695
orders-row-0003656,ord-0003656,ord-0003656,user-00156,grocery,card,pending,1,63.800000,0.000000,63.800000,1700329040,1700329798
orders-row-0003657,ord-0003657,ord-0003657,user-00157,apparel,paypal,shipped,3,65.600000,0.150000,167.280000,1700329130,1700329901
orders-row-0003658,ord-0003658,ord-0003658,user-00158,home,bank_transfer,refunded,5,66.600000,0.100000,299.700000,1700329220,1700330004
orders-row-0003659,ord-0003659,ord-0003659,user-00159,sports,wallet,completed,2,68.600000,0.050000,130.340000,1700329310,1700330107
orders-row-0003660,ord-0003660,ord-0003660,user-00160,electronics,card,paid,4,70.900000,0.000000,283.600000,1700329400,1700330210
orders-row-0003661,ord-0003661,ord-0003661,user-00161,books,paypal,pending,1,72.300000,0.150000,61.450000,1700329490,1700330313
orders-row-0003662,ord-0003662,ord-0003662,user-00162,grocery,bank_transfer,shipped,3,73.800000,0.100000,199.260000,1700329580,1700330416
orders-row-0003663,ord-0003663,ord-0003663,user-00163,apparel,wallet,refunded,5,75.500000,0.050000,358.620000,1700329670,1700330519
orders-row-0003664,ord-0003664,ord-0003664,user-00164,home,card,completed,2,77.700000,0.000000,155.400000,1700329760,1700330622
orders-row-0003665,ord-0003665,ord-0003665,user-00165,sports,paypal,paid,4,8.700000,0.150000,29.580000,1700329850,1700330725
orders-row-0003666,ord-0003666,ord-0003666,user-00166,electronics,bank_transfer,pending,1,10.400000,0.100000,9.360000,1700329940,1700330828
orders-row-0003667,ord-0003667,ord-0003667,user-00167,books,wallet,shipped,3,12.500000,0.050000,35.620000,1700330030,1700330931
orders-row-0003668,ord-0003668,ord-0003668,user-00168,grocery,card,refunded,5,14.000000,0.000000,70.000000,1700330120,1700331034
orders-row-0003669,ord-0003669,ord-0003669,user-00169,apparel,paypal,completed,2,16.200000,0.150000,27.540000,1700330210,1700331137
orders-row-0003670,ord-0003670,ord-0003670,user-00170,home,bank_transfer,paid,4,17.100000,0.100000,61.560000,1700330300,1700330340
orders-row-0003671,ord-0003671,ord-0003671,user-00171,sports,wallet,pending,1,19.300000,0.050000,18.340000,1700330390,1700330443
orders-row-0003672,ord-0003672,ord-0003672,user-00172,electronics,card,shipped,3,20.400000,0.000000,61.200000,1700330480,1700330546
orders-row-0003673,ord-0003673,ord-0003673,user-00173,books,paypal,refunded,5,22.800000,0.150000,96.900000,1700330570,1700330649
orders-row-0003674,ord-0003674,ord-0003674,user-00174,grocery,bank_transfer,completed,2,24.500000,0.100000,44.100000,1700330660,1700330752
orders-row-0003675,ord-0003675,ord-0003675,user-00175,apparel,wallet,paid,4,26.300000,0.050000,99.940000,1700330750,1700330855
orders-row-0003676,ord-0003676,ord-0003676,user-00176,home,card,pending,1,27.200000,0.000000,27.200000,1700330840,1700330958
orders-row-0003677,ord-0003677,ord-0003677,user-00177,sports,paypal,shipped,3,29.100000,0.150000,74.210000,1700330930,1700331061
orders-row-0003678,ord-0003678,ord-0003678,user-00178,,bank_transfer,refunded,5,31.100000,0.100000,139.950000,1700331020,1700331164
orders-row-0003679,ord-0003679,ord-0003679,user-00179,books,wallet,completed,2,32.600000,0.050000,61.940000,1700331110,1700331267
orders-row-0003680,ord-0003680,ord-0003680,user-00180,grocery,card,paid,4,34.000000,0.000000,136.000000,1700331200,1700331370
orders-row-0003681,ord-0003681,ord-0003681,user-00181,apparel,paypal,pending,1,36.300000,0.150000,30.850000,1700331290,1700331473
orders-row-0003682,ord-0003682,ord-0003682,user-00182,home,bank_transfer,shipped,3,37.900000,0.100000,102.330000,1700331380,1700331576
orders-row-0003683,ord-0003683,ord-0003683,user-00183,sports,wallet,refunded,5,39.300000,0.050000,186.670000,1700331470,1700331679
orders-row-0003684,ord-0003684,ord-0003684,user-00184,electronics,card,completed,2,40.800000,0.000000,81.600000,1700331560,1700331782
orders-row-0003685,ord-0003685,ord-0003685,user-00185,books,paypal,paid,4,43.200000,0.150000,146.880000,1700331650,1700331885
orders-row-0003686,ord-0003686,ord-0003686,user-00186,grocery,bank_transfer,pending,1,44.200000,0.100000,39.780000,1700331740,1700331988
orders-row-0003687,ord-0003687,ord-0003687,user-00187,apparel,wallet,shipped,3,46.300000,0.050000,131.950000,1700331830,1700332091
orders-row-0003688,ord-0003688,ord-0003688,user-00188,home,card,refunded,5,48.400000,0.000000,242.000000,1700331920,1700332194
orders-row-0003689,ord-0003689,ord-0003689,user-00189,sports,paypal,completed,2,49.700000,0.150000,84.490000,1700332010,1700332297
orders-row-0003690,ord-0003690,ord-0003690,user-00190,electronics,bank_transfer,paid,4,51.500000,0.100000,185.400000,1700332100,1700332400
orders-row-0003691,ord-0003691,ord-0003691,user-00191,books,wallet,pending,1,53.600000,0.050000,50.920000,1700332190,1700332503
orders-row-0003692,ord-0003692,ord-0003692,user-00192,grocery,card,shipped,3,55.000000,0.000000,165.000000,1700332280,1700332606
orders-row-0003693,ord-0003693,ord-0003693,user-00193,apparel,paypal,refunded,5,56.300000,0.150000,239.280000,1700332370,1700332709
orders-row-0003694,ord-0003694,ord-0003694,user-00194,home,bank_transfer,completed,2,58.500000,0.100000,105.300000,1700332460,1700332812
orders-row-0003695,ord-0003695,ord-0003695,user-00195,sports,wallet,paid,4,60.300000,0.050000,229.140000,1700332550,1700332915
orders-row-0003696,ord-0003696,ord-0003696,user-00196,electronics,card,pending,1,61.400000,0.000000,61.400000,1700332640,1700333018
orders-row-0003697,ord-0003697,ord-0003697,user-00197,books,paypal,shipped,3,63.600000,0.150000,162.180000,1700332730,1700333121
orders-row-0003698,ord-0003698,ord-0003698,user-00198,grocery,bank_transfer,refunded,5,64.600000,0.100000,290.700000,1700332820,1700333224
orders-row-0003699,ord-0003699,ord-0003699,user-00199,apparel,wallet,completed,2,66.400000,0.050000,126.160000,1700332910,1700333327
orders-row-0003700,ord-0003700,ord-0003700,user-00200,home,card,paid,4,68.200000,0.000000,272.800000,1700333000,1700333430
orders-row-0003701,ord-0003701,ord-0003701,user-00201,sports,paypal,pending,1,70.500000,0.150000,59.920000,1700333090,1700333533
orders-row-0003702,ord-0003702,ord-0003702,user-00202,electronics,bank_transfer,shipped,3,71.600000,0.100000,193.320000,1700333180,1700333636
orders-row-0003703,ord-0003703,ord-0003703,user-00203,books,wallet,refunded,5,73.600000,0.050000,349.600000,1700333270,1700333739
orders-row-0003704,ord-0003704,ord-0003704,user-00204,grocery,card,completed,2,75.100000,0.000000,150.200000,1700333360,1700333842
orders-row-0003705,ord-0003705,ord-0003705,user-00205,apparel,paypal,paid,4,77.100000,0.150000,262.140000,1700333450,1700333945
orders-row-0003706,ord-0003706,ord-0003706,user-00206,home,bank_transfer,pending,1,9.100000,0.100000,8.190000,1700333540,1700334048
orders-row-0003707,ord-0003707,ord-0003707,user-00207,sports,wallet,shipped,3,10.200000,0.050000,29.070000,1700333630,1700334151
orders-row-0003708,ord-0003708,ord-0003708,user-00208,electronics,card,refunded,5,11.700000,0.000000,58.500000,1700333720,1700334254
orders-row-0003709,ord-0003709,ord-0003709,user-00209,books,paypal,completed,2,14.100000,0.150000,23.970000,1700333810,1700334357
orders-row-0003710,ord-0003710,ord-0003710,user-00210,grocery,bank_transfer,paid,4,15.300000,,55.080000,1700333900,1700334460
orders-row-0003711,ord-0003711,ord-0003711,user-00211,apparel,wallet,pending,1,16.800000,0.050000,15.960000,1700333990,1700334563
orders-row-0003712,ord-0003712,ord-0003712,user-00212,home,card,shipped,3,19.000000,0.000000,57.000000,1700334080,1700334666
orders-row-0003713,ord-0003713,ord-0003713,user-00213,sports,paypal,refunded,5,20.700000,0.150000,87.970000,1700334170,1700334769
orders-row-0003714,ord-0003714,ord-0003714,user-00214,electronics,bank_transfer,completed,2,21.900000,0.100000,39.420000,1700334260,1700334872
orders-row-0003715,ord-0003715,ord-0003715,user-00215,books,wallet,paid,4,24.000000,0.050000,91.200000,1700334350,1700334975
orders-row-0003716,ord-0003716,ord-0003716,user-00216,grocery,card,pending,1,26.100000,0.000000,26.100000,1700334440,1700335078
orders-row-0003717,ord-0003717,ord-0003717,user-00217,apparel,paypal,shipped,3,27.700000,0.150000,70.630000,1700334530,1700335181
orders-row-0003718,ord-0003718,ord-0003718,user-00218,home,bank_transfer,refunded,5,29.300000,0.100000,131.850000,1700334620,1700335284
orders-row-0003719,ord-0003719,ord-0003719,user-00219,sports,wallet,completed,2,30.600000,0.050000,58.140000,1700334710,1700335387
orders-row-0003720,ord-0003720,ord-0003720,user-00220,electronics,card,paid,4,32.000000,0.000000,128.000000,1700334800,1700335490
orders-row-0003721,ord-0003721,ord-0003721,user-00221,books,paypal,pending,1,33.700000,0.150000,28.650000,1700334890,1700335593
orders-row-0003722,ord-0003722,ord-0003722,user-00222,grocery,bank_transfer,shipped,3,35.600000,0.100000,96.120000,1700334980,1700335696
orders-row-0003723,ord-0003723,ord-0003723,user-00223,apparel,wallet,refunded,5,37.800000,0.050000,179.550000,1700335070,1700335799
orders-row-0003724,ord-0003724,ord-0003724,user-00224,home,card,completed,2,39.600000,0.000000,79.200000,1700335160,1700335902
orders-row-0003725,ord-0003725,ord-0003725,user-00225,sports,paypal,paid,4,41.200000,0.150000,140.080000,1700335250,1700336005
orders-row-0003726,ord-0003726,ord-0003726,user-00226,electronics,bank_transfer,pending,1,42.700000,0.100000,38.430000,1700335340,1700336108
orders-row-0003727,ord-0003727,ord-0003727,user-00227,books,wallet,shipped,3,44.700000,0.050000,127.400000,1700335430,1700336211
orders-row-0003728,ord-0003728,ord-0003728,user-00228,grocery,card,refunded,5,45.600000,0.000000,228.000000,1700335520,1700336314
orders-row-0003729,ord-0003729,ord-0003729,user-00229,apparel,paypal,completed,2,47.300000,0.150000,80.410000,1700335610,1700336417
orders-row-0003730,ord-0003730,ord-0003730,user-00230,home,bank_transfer,paid,4,49.100000,0.100000,176.760000,1700335700,1700336520
orders-row-0003731,ord-0003731,ord-0003731,user-00231,sports,wallet,pending,1,50.900000,0.050000,48.350000,1700335790,1700336623
orders-row-0003732,ord-0003732,ord-0003732,user-00232,electronics,card,shipped,3,52.400000,0.000000,157.200000,1700335880,1700336726
orders-row-0003733,ord-0003733,ord-0003733,user-00233,books,paypal,refunded,5,54.500000,0.150000,231.620000,1700335970,1700336829
orders-row-0003734,ord-0003734,ord-0003734,user-00234,grocery,bank_transfer,completed,2,56.300000,0.100000,101.340000,1700336060,1700336932
orders-row-0003735,ord-0003735,ord-0003735,user-00235,apparel,wallet,paid,4,,0.050000,220.400000,1700336150,1700337035
