row_id,source_row_id,log_id,user_id,device_type,os,app_version,event_type,session_duration,bytes_sent,bytes_received,login_time,logout_time,is_success
logs-row-0004188,log-0004188,log-0004188,user-00188,phone,iOS,2.4.0,view,442,5228,11756,1800314100,1800314542,1
logs-row-0004189,log-0004189,log-0004189,user-00189,laptop,iOS,2.5.1,logout,461,5259,11793,1800314175,1800314636,1
logs-row-0004190,log-0004190,log-0004190,user-00190,desktop,iOS,2.5.0,login,477,5290,11830,1800314250,1800314727,1
logs-row-0004191,log-0004191,log-0004191,user-00191,tablet,iOS,2.4.1,purchase,497,5321,11867,1800314325,1800314822,1
logs-row-0004192,log-0004192,log-0004192,user-00192,phone,iOS,2.4.0,login_failed,45,5352,11904,1800314400,1800314445,0
logs-row-0004193,log-0004193,log-0004193,user-00193,laptop,iOS,2.5.1,view,538,5383,11941,1800314475,1800315013,1
logs-row-0004194,log-0004194,log-0004194,user-00194,desktop,iOS,2.5.0,logout,554,414,11978,1800314550,1800315104,1
logs-row-0004195,log-0004195,log-0004195,user-00195,tablet,iOS,2.4.1,login,574,445,12015,1800314625,1800315199,1
logs-row-0004196,log-0004196,log-0004196,user-00196,phone,iOS,2.4.0,purchase,593,476,12052,1800314700,1800315293,1
logs-row-0004197,log-0004197,log-0004197,user-00197,laptop,iOS,2.5.1,login_failed,45,507,12089,1800314775,1800314820,0
logs-row-0004198,log-0004198,log-0004198,user-00198,desktop,iOS,2.5.0,view,634,538,12126,1800314850,1800315484,1
logs-row-0004199,log-0004199,log-0004199,user-00199,tablet,iOS,2.4.1,logout,649,569,12163,1800314925,1800315574,1
logs-row-0004200,log-0004200,log-0004200,user-00000,phone,iOS,2.4.0,login,667,600,12200,1800315000,1800315667,1
logs-row-0004201,log-0004201,log-0004201,user-00001,laptop,iOS,2.5.1,purchase,691,631,12237,1800315075,1800315766,1
logs-row-0004202,log-0004202,log-0004202,user-00002,desktop,iOS,2.5.0,login_failed,45,662,12274,1800315150,1800315195,0
logs-row-0004203,log-0004203,log-0004203,user-00003,tablet,iOS,2.4.1,view,726,693,12311,1800315225,1800315951,1
logs-row-0004204,log-0004204,log-0004204,user-00004,phone,iOS,2.4.0,logout,742,724,12348,1800315300,1800316042,1
logs-row-0004205,log-0004205,log-0004205,user-00005,laptop,iOS,2.5.1,login,765,755,12385,1800315375,1800316140,1
logs-row-0004206,log-0004206,log-0004206,user-00006,desktop,iOS,2.5.0,purchase,780,786,12422,1800315450,1800316230,1
logs-row-0004207,log-0004207,log-0004207,user-00007,tablet,iOS,2.4.1,login_failed,45,817,12459,1800315525,1800315570,0
logs-row-0004208,log-0004208,log-0004208,user-00008,phone,iOS,2.4.0,view,820,848,12496,1800315600,1800316420,1
logs-row-0004209,log-0004209,log-0004209,user-00009,laptop,iOS,2.5.1,logout,841,879,12533,1800315675,1800316516,1
logs-row-0004210,log-0004210,log-0004210,user-00010,desktop,iOS,2.5.0,login,862,910,12570,1800315750,1800316612,1
logs-row-0004211,log-0004211,log-0004211,user-00011,tablet,iOS,2.4.1,purchase,881,941,12607,1800315825,1800316706,1
logs-row-0004212,log-0004212,log-0004212,user-00012,phone,iOS,2.4.0,login_failed,45,972,12644,1800315900,1800315945,0
logs-row-0004213,log-0004213,log-0004213,user-00013,laptop,iOS,2.5.1,view,918,1003,12681,1800315975,1800316893,1
logs-row-0004214,log-0004214,log-0004214,user-00014,desktop,iOS,2.5.0,logout,933,1034,12718,1800316050,1800316983,1
logs-row-0004215,log-0004215,log-0004215,user-00015,tablet,iOS,2.4.1,login,956,1065,12755,1800316125,1800317081,1
logs-row-0004216,log-0004216,log-0004216,user-00016,phone,iOS,2.4.0,purchase,76,1096,12792,1800316200,1800316276,1
logs-row-0004217,log-0004217,log-0004217,user-00017,laptop,iOS,2.5.1,login_failed,35,1127,829,1800316275,1800316310,0
logs-row-0004218,log-0004218,log-0004218,user-00018,desktop,iOS,2.5.0,view,113,1158,866,1800316350,1800316463,1
logs-row-0004219,log-0004219,log-0004219,user-00019,tablet,iOS,2.4.1,logout,128,1189,903,1800316425,1800316553,1
logs-row-0004220,log-0004220,log-0004220,user-00020,phone,iOS,2.4.0,login,150,1220,940,1800316500,1800316650,1
logs-row-0004221,log-0004221,log-0004221,user-00021,laptop,iOS,2.5.1,purchase,167,1251,977,1800316575,1800316742,1
logs-row-0004222,log-0004222,log-0004222,user-00022,desktop,iOS,2.5.0,login_failed,45,1282,1014,1800316650,1800316695,0
logs-row-0004223,log-0004223,log-0004223,user-00023,tablet,iOS,2.4.1,view,203,1313,1051,1800316725,1800316928,1
logs-row-0004224,log-0004224,log-0004224,user-00024,phone,iOS,2.4.0,logout,227,1344,1088,1800316800,1800317027,1
logs-row-0004225,log-0004225,log-0004225,user-00025,laptop,iOS,2.5.1,login,245,1375,1125,1800316875,1800317120,1
logs-row-0004226,log-0004226,log-0004226,user-00026,desktop,iOS,2.5.0,purchase,266,1406,1162,1800316950,1800317216,1
logs-row-0004227,log-0004227,log-0004227,user-00027,tablet,iOS,2.4.1,login_failed,45,1437,1199,1800317025,1800317070,0
logs-row-0004228,log-0004228,log-0004228,user-00028,phone,iOS,2.4.0,view,303,1468,1236,1800317100,1800317403,1
logs-row-0004229,log-0004229,log-0004229,user-00029,laptop,iOS,2.5.1,logout,318,1499,1273,1800317175,1800317493,1
logs-row-0004230,log-0004230,log-0004230,user-00030,desktop,iOS,2.5.0,login,335,1530,1310,1800317250,1800317585,1
logs-row-0004231,log-0004231,log-0004231,user-00031,tablet,iOS,2.4.1,purchase,361,1561,1347,1800317325,1800317686,1
logs-row-0004232,log-0004232,log-0004232,user-00032,phone,iOS,2.4.0,login_failed,45,1592,1384,1800317400,1800317445,0
logs-row-0004233,log-0004233,log-0004233,user-00033,laptop,iOS,2.5.1,view,396,1623,1421,1800317475,1800317871,1
logs-row-0004234,log-0004234,log-0004234,user-00034,desktop,iOS,2.5.0,logout,411,1654,1458,1800317550,1800317961,1
logs-row-0004235,log-0004235,log-0004235,user-00035,tablet,iOS,2.4.1,login,435,1685,1495,1800317625,1800318060,1
logs-row-0004236,log-0004236,log-0004236,user-00036,phone,iOS,2.4.0,purchase,450,1716,1532,1800317700,1800318150,1
logs-row-0004237,log-0004237,log-0004237,user-00037,laptop,iOS,2.5.1,login_failed,45,1747,1569,1800317775,1800317820,0
logs-row-0004238,log-0004238,log-0004238,user-00038,desktop,iOS,2.5.0,view,491,1778,1606,1800317850,1800318341,1
logs-row-0004239,log-0004239,log-0004239,user-00039,tablet,iOS,2.4.1,logout,506,1809,1643,1800317925,1800318431,1
logs-row-0004240,log-0004240,log-0004240,user-00040,phone,iOS,2.4.0,login,527,1840,1680,1800318000,1800318527,1
logs-row-0004241,log-0004241,log-0004241,user-00041,laptop,iOS,2.5.1,purchase,544,1871,1717,1800318075,1800318619,1
logs-row-0004242,log-0004242,log-0004242,user-00042,desktop,iOS,2.5.0,login_failed,45,1902,1754,1800318150,1800318195,0
logs-row-0004243,log-0004243,log-0004243,user-00043,tablet,iOS,2.4.1,view,588,1933,1791,1800318225,1800318813,1
logs-row-0004244,log-0004244,log-0004244,user-00044,phone,iOS,2.4.0,logout,607,1964,1828,1800318300,1800318907,1
logs-row-0004245,log-0004245,log-0004245,user-00045,laptop,iOS,2.5.1,login,623,1995,1865,1800318375,1800318998,1
logs-row-0004246,log-0004246,log-0004246,user-00046,desktop,iOS,2.5.0,purchase,641,2026,1902,1800318450,1800319091,1
logs-row-0004247,log-0004247,log-0004247,user-00047,tablet,iOS,2.4.1,login_failed,45,2057,1939,1800318525,1800318570,0
logs-row-0004248,log-0004248,log-0004248,user-00048,phone,iOS,2.4.0,view,684,2088,1976,1800318600,1800319284,1
logs-row-0004249,log-0004249,log-0004249,user-00049,laptop,iOS,2.5.1,logout,697,2119,2013,1800318675,1800319372,1
logs-row-0004250,log-0004250,log-0004250,user-00050,desktop,iOS,2.5.0,login,722,2150,2050,1800318750,1800319472,1
logs-row-0004251,log-0004251,log-0004251,user-00051,tablet,iOS,2.4.1,purchase,738,2181,2087,1800318825,1800319563,1
logs-row-0004252,log-0004252,log-0004252,user-00052,phone,iOS,2.4.0,login_failed,45,2212,2124,1800318900,1800318945,0
logs-row-0004253,log-0004253,log-0004253,user-00053,laptop,iOS,2.5.1,view,774,2243,2161,1800318975,1800319749,1
logs-row-0004254,log-0004254,log-0004254,user-00054,desktop,iOS,2.5.0,logout,797,2274,2198,1800319050,1800319847,1
logs-row-0004255,log-0004255,log-0004255,user-00055,tablet,iOS,2.4.1,login,812,2305,2235,1800319125,1800319937,1
logs-row-0004256,log-0004256,log-0004256,user-00056,phone,iOS,2.4.0,purchase,831,2336,2272,1800319200,1800320031,1
logs-row-0004257,log-0004257,log-0004257,user-00057,laptop,iOS,2.5.1,login_failed,45,2367,2309,1800319275,1800319320,0
logs-row-0004258,log-0004258,log-0004258,user-00058,desktop,iOS,2.5.0,view,868,2398,2346,1800319350,1800320218,1
logs-row-0004259,log-0004259,log-0004259,user-00059,tablet,iOS,2.4.1,logout,887,2429,2383,1800319425,1800320312,1
logs-row-0004260,log-0004260,log-0004260,user-00060,phone,iOS,2.4.0,login,911,2460,2420,1800319500,1800320411,1
logs-row-0004261,log-0004261,log-0004261,user-00061,laptop,iOS,2.5.1,purchase,924,2491,2457,1800319575,1800320499,1
logs-row-0004262,log-0004262,log-0004262,user-00062,desktop,iOS,2.5.0,login_failed,45,2522,2494,1800319650,1800319695,0
logs-row-0004263,log-0004263,log-0004263,user-00063,tablet,iOS,2.4.1,view,68,2553,2531,1800319725,1800319793,1
logs-row-0004264,log-0004264,log-0004264,user-00064,phone,iOS,2.4.0,logout,88,2584,2568,1800319800,1800319888,1
logs-row-0004265,log-0004265,log-0004265,user-00065,laptop,iOS,2.5.1,login,107,2615,2605,1800319875,1800319982,1
logs-row-0004266,log-0004266,log-0004266,user-00066,desktop,iOS,2.5.0,purchase,123,2646,2642,1800319950,1800320073,1
logs-row-0004267,log-0004267,log-0004267,user-00067,tablet,iOS,2.4.1,login_failed,45,2677,2679,1800320025,1800320070,0
logs-row-0004268,log-0004268,log-0004268,user-00068,phone,iOS,2.4.0,view,157,2708,2716,1800320100,1800320257,1
logs-row-0004269,log-0004269,log-0004269,user-00069,laptop,iOS,2.5.1,logout,183,2739,2753,1800320175,1800320358,1
logs-row-0004270,log-0004270,log-0004270,user-00070,desktop,iOS,2.5.0,login,202,2770,2790,1800320250,1800320452,1
logs-row-0004271,log-0004271,log-0004271,user-00071,tablet,iOS,2.4.1,purchase,221,2801,2827,1800320325,1800320546,1
logs-row-0004272,log-0004272,log-0004272,user-00072,phone,iOS,2.4.0,login_failed,45,2832,2864,1800320400,1800320445,0
logs-row-0004273,log-0004273,log-0004273,user-00073,laptop,iOS,2.5.1,view,258,2863,2901,1800320475,1800320733,1
logs-row-0004274,log-0004274,log-0004274,user-00074,desktop,iOS,2.5.0,logout,271,2894,2938,1800320550,1800320821,1
logs-row-0004275,log-0004275,log-0004275,user-00075,tablet,iOS,2.4.1,login,295,2925,2975,1800320625,1800320920,1
logs-row-0004276,log-0004276,log-0004276,user-00076,phone,iOS,2.4.0,purchase,310,2956,3012,1800320700,1800321010,1
logs-row-0004277,log-0004277,log-0004277,user-00077,laptop,iOS,2.5.1,login_failed,45,2987,3049,1800320775,1800320820,0
logs-row-0004278,log-0004278,log-0004278,user-00078,desktop,iOS,2.5.0,view,353,3018,3086,1800320850,1800321203,1
logs-row-0004279,log-0004279,log-0004279,user-00079,tablet,iOS,2.4.1,logout,367,3049,3123,1800320925,1800321292,1
logs-row-0004280,log-0004280,log-0004280,user-00080,phone,iOS,2.4.0,login,392,3080,3160,1800321000,1800321392,1
logs-row-0004281,log-0004281,log-0004281,user-00081,laptop,iOS,2.5.1,purchase,408,3111,3197,1800321075,1800321483,1
logs-row-0004282,log-0004282,log-0004282,user-00082,desktop,iOS,2.5.0,login_failed,45,3142,3234,1800321150,1800321195,0
logs-row-0004283,log-0004283,log-0004283,user-00083,tablet,iOS,2.4.1,view,442,3173,3271,1800321225,1800321667,1
logs-row-0004284,log-0004284,log-0004284,user-00084,phone,iOS,2.4.0,logout,466,3204,3308,1800321300,1800321766,1
logs-row-0004285,log-0004285,log-0004285,user-00085,laptop,iOS,2.5.1,login,480,3235,3345,1800321375,1800321855,1
logs-row-0004286,log-0004286,log-0004286,user-00086,desktop,iOS,2.5.0,purchase,503,3266,3382,1800321450,1800321953,1
logs-row-0004287,log-0004287,log-0004287,user-00087,tablet,iOS,2.4.1,login_failed,45,3297,3419,1800321525,1800321570,0
logs-row-0004288,log-0004288,log-0004288,user-00088,phone,iOS,2.4.0,view,542,3328,3456,1800321600,1800322142,1
logs-row-0004289,log-0004289,log-0004289,user-00089,laptop,iOS,2.5.1,logout,556,3359,3493,1800321675,1800322231,1
logs-row-0004290,log-0004290,log-0004290,user-00090,desktop,iOS,2.5.0,login,577,3390,3530,1800321750,1800322327,1
logs-row-0004291,log-0004291,log-0004291,user-00091,tablet,iOS,2.4.1,purchase,598,3421,3567,1800321825,1800322423,1
logs-row-0004292,log-0004292,log-0004292,user-00092,phone,iOS,2.4.0,login_failed,45,3452,3604,1800321900,1800321945,0
logs-row-0004293,log-0004293,log-0004293,user-00093,laptop,iOS,2.5.1,view,634,3483,3641,1800321975,1800322609,1
logs-row-0004294,log-0004294,log-0004294,user-00094,desktop,iOS,2.5.0,logout,652,3514,3678,1800322050,1800322702,1
logs-row-0004295,log-0004295,log-0004295,user-00095,tablet,iOS,2.4.1,login,674,3545,3715,1800322125,1800322799,1
logs-row-0004296,log-0004296,log-0004296,user-00096,phone,iOS,2.4.0,purchase,691,3576,3752,1800322200,1800322891,1
logs-row-0004297,log-0004297,log-0004297,user-00097,laptop,iOS,2.5.1,login_failed,45,3607,3789,1800322275,1800322320,0
logs-row-0004298,log-0004298,log-0004298,user-00098,desktop,iOS,2.5.0,view,734,3638,3826,1800322350,1800323084,1
logs-row-0004299,log-0004299,log-0004299,user-00099,tablet,iOS,2.4.1,logout,747,3669,3863,1800322425,1800323172,1
logs-row-0004300,log-0004300,log-0004300,user-00100,phone,iOS,2.4.0,login,771,3700,3900,1800322500,1800323271,1
logs-row-0004301,log-0004301,log-0004301,user-00101,laptop,iOS,2.5.1,purchase,786,3731,3937,1800322575,1800323361,1
logs-row-0004302,log-0004302,log-0004302,user-00102,desktop,iOS,2.5.0,login_failed,45,3762,3974,1800322650,1800322695,0
logs-row-0004303,log-0004303,log-0004303,user-00103,tablet,iOS,2.4.1,view,822,3793,4011,1800322725,1800323547,1
logs-row-0004304,log-0004304,log-0004304,user-00104,phone,iOS,2.4.0,logout,843,3824,4048,1800322800,1800323643,1
logs-row-0004305,log-0004305,log-0004305,user-00105,laptop,iOS,2.5.1,login,864,3855,4085,1800322875,1800323739,1
logs-row-0004306,log-0004306,log-0004306,user-00106,desktop,iOS,2.5.0,purchase,885,3886,4122,1800322950,1800323835,1
logs-row-0004307,log-0004307,log-0004307,user-00107,tablet,iOS,2.4.1,login_failed,45,3917,4159,1800323025,1800323070,0
logs-row-0004308,log-0004308,log-0004308,user-00108,phone,iOS,2.4.0,view,920,3948,4196,1800323100,1800324020,1
logs-row-0004309,log-0004309,log-0004309,user-00109,laptop,iOS,2.5.1,logout,936,3979,4233,1800323175,1800324111,1
logs-row-0004310,log-0004310,log-0004310,user-00110,desktop,iOS,2.5.0,login,959,4010,4270,1800323250,1800324209,1
logs-row-0004311,log-0004311,log-0004311,user-00111,tablet,iOS,2.4.1,purchase,80,4041,4307,1800323325,1800323405,1
logs-row-0004312,log-0004312,log-0004312,user-00112,phone,iOS,2.4.0,login_failed,34,4072,4344,1800323400,1800323434,0
logs-row-0004313,log-0004313,log-0004313,user-00113,laptop,iOS,2.5.1,view,112,4103,4381,1800323475,1800323587,1
logs-row-0004314,log-0004314,log-0004314,user-00114,desktop,iOS,2.5.0,logout,135,4134,4418,1800323550,1800323685,1
logs-row-0004315,log-0004315,log-0004315,user-00115,tablet,iOS,2.4.1,login,151,4165,4455,1800323625,1800323776,1
logs-row-0004316,log-0004316,log-0004316,user-00116,phone,iOS,2.4.0,purchase,175,4196,4492,1800323700,1800323875,1
logs-row-0004317,log-0004317,log-0004317,user-00117,laptop,iOS,2.5.1,login_failed,45,4227,4529,1800323775,1800323820,0
logs-row-0004318,log-0004318,log-0004318,user-00118,desktop,iOS,2.5.0,view,213,4258,4566,1800323850,1800324063,1
logs-row-0004319,log-0004319,log-0004319,user-00119,tablet,iOS,2.4.1,logout,228,4289,4603,1800323925,1800324153,1
logs-row-0004320,log-0004320,log-0004320,user-00120,phone,iOS,2.4.0,login,249,4320,4640,1800324000,1800324249,1
logs-row-0004321,log-0004321,log-0004321,user-00121,laptop,iOS,2.5.1,purchase,265,4351,4677,1800324075,1800324340,1
logs-row-0004322,log-0004322,log-0004322,user-00122,desktop,iOS,2.5.0,login_failed,45,4382,4714,1800324150,1800324195,0
logs-row-0004323,log-0004323,log-0004323,user-00123,tablet,iOS,2.4.1,view,303,4413,4751,1800324225,1800324528,1
logs-row-0004324,log-0004324,log-0004324,user-00124,phone,iOS,2.4.0,logout,328,4444,4788,1800324300,1800324628,1
logs-row-0004325,log-0004325,log-0004325,user-00125,laptop,iOS,2.5.1,login,342,4475,4825,1800324375,1800324717,1
logs-row-0004326,log-0004326,log-0004326,user-00126,desktop,iOS,2.5.0,purchase,366,4506,4862,1800324450,1800324816,1
logs-row-0004327,log-0004327,log-0004327,user-00127,tablet,iOS,2.4.1,login_failed,45,4537,4899,1800324525,1800324570,0
logs-row-0004328,log-0004328,log-0004328,user-00128,phone,iOS,2.4.0,view,399,4568,4936,1800324600,1800324999,1
logs-row-0004329,log-0004329,log-0004329,user-00129,laptop,iOS,2.5.1,logout,421,4599,4973,1800324675,1800325096,1
logs-row-0004330,log-0004330,log-0004330,user-00130,desktop,iOS,2.5.0,login,442,4630,5010,1800324750,1800325192,1
logs-row-0004331,log-0004331,log-0004331,user-00131,tablet,iOS,2.4.1,purchase,461,4661,5047,1800324825,1800325286,1
logs-row-0004332,log-0004332,log-0004332,user-00132,phone,iOS,2.4.0,login_failed,45,4692,5084,1800324900,1800324945,0
logs-row-0004333,log-0004333,log-0004333,user-00133,laptop,iOS,2.5.1,view,493,4723,5121,1800324975,1800325468,1
logs-row-0004334,log-0004334,log-0004334,user-00134,desktop,iOS,2.5.0,logout,513,4754,5158,1800325050,1800325563,1
logs-row-0004335,log-0004335,log-0004335,user-00135,tablet,iOS,2.4.1,login,530,4785,5195,1800325125,1800325655,1
logs-row-0004336,log-0004336,log-0004336,user-00136,phone,iOS,2.4.0,purchase,549,4816,5232,1800325200,1800325749,1
logs-row-0004337,log-0004337,log-0004337,user-00137,laptop,iOS,2.5.1,login_failed,45,4847,5269,1800325275,1800325320,0
logs-row-0004338,log-0004338,log-0004338,user-00138,desktop,iOS,2.5.0,view,589,4878,5306,1800325350,1800325939,1
logs-row-0004339,log-0004339,log-0004339,user-00139,tablet,iOS,2.4.1,logout,612,4909,5343,1800325425,1800326037,1
logs-row-0004340,log-0004340,log-0004340,user-00140,phone,iOS,2.4.0,login,629,4940,5380,1800325500,1800326129,1
logs-row-0004341,log-0004341,log-0004341,user-00141,laptop,iOS,2.5.1,purchase,648,4971,5417,1800325575,1800326223,1
logs-row-0004342,log-0004342,log-0004342,user-00142,desktop,iOS,2.5.0,login_failed,45,5002,5454,1800325650,1800325695,0
logs-row-0004343,log-0004343,log-0004343,user-00143,tablet,iOS,2.4.1,view,684,5033,5491,1800325725,1800326409,1
logs-row-0004344,log-0004344,log-0004344,user-00144,phone,iOS,2.4.0,logout,706,5064,5528,1800325800,1800326506,1
logs-row-0004345,log-0004345,log-0004345,user-00145,laptop,iOS,2.5.1,login,723,5095,5565,1800325875,1800326598,1
logs-row-0004346,log-0004346,log-0004346,user-00146,desktop,iOS,2.5.0,purchase,746,5126,5602,1800325950,1800326696,1
logs-row-0004347,log-0004347,log-0004347,user-00147,tablet,iOS,2.4.1,login_failed,45,5157,5639,1800326025,1800326070,0
logs-row-0004348,log-0004348,log-0004348,user-00148,phone,iOS,2.4.0,view,780,5188,5676,1800326100,1800326880,1
logs-row-0004349,log-0004349,log-0004349,user-00149,laptop,iOS,2.5.1,logout,799,5219,5713,1800326175,1800326974,1
logs-row-0004350,log-0004350,log-0004350,user-00150,desktop,iOS,2.5.0,login,821,5250,5750,1800326250,1800327071,1
logs-row-0004351,log-0004351,log-0004351,user-00151,tablet,iOS,2.4.1,purchase,836,5281,5787,1800326325,1800327161,1
logs-row-0004352,log-0004352,log-0004352,user-00152,phone,iOS,2.4.0,login_failed,45,5312,5824,1800326400,1800326445,0
logs-row-0004353,log-0004353,log-0004353,user-00153,laptop,iOS,2.5.1,view,875,5343,5861,1800326475,1800327350,1
logs-row-0004354,log-0004354,log-0004354,user-00154,desktop,iOS,2.5.0,logout,894,5374,5898,1800326550,1800327444,1
logs-row-0004355,log-0004355,log-0004355,user-00155,tablet,iOS,2.4.1,login,911,405,5935,1800326625,1800327536,1
logs-row-0004356,log-0004356,log-0004356,user-00156,phone,iOS,2.4.0,purchase,929,436,5972,1800326700,1800327629,1
logs-row-0004357,log-0004357,log-0004357,user-00157,laptop,iOS,2.5.1,login_failed,45,467,6009,1800326775,1800326820,0
logs-row-0004358,log-0004358,log-0004358,user-00158,desktop,iOS,2.5.0,view,73,498,6046,1800326850,1800326923,1
logs-row-0004359,log-0004359,log-0004359,user-00159,tablet,iOS,2.4.1,logout,93,529,6083,1800326925,1800327018,1
logs-row-0004360,log-0004360,log-0004360,user-00160,phone,iOS,2.4.0,login,110,560,6120,1800327000,1800327110,1
logs-row-0004361,log-0004361,log-0004361,user-00161,laptop,iOS,2.5.1,purchase,129,591,6157,1800327075,1800327204,1
logs-row-0004362,log-0004362,log-0004362,user-00162,desktop,iOS,2.5.0,login_failed,45,622,6194,1800327150,1800327195,0
logs-row-0004363,log-0004363,log-0004363,user-00163,tablet,iOS,2.4.1,view,168,653,6231,1800327225,1800327393,1
logs-row-0004364,log-0004364,log-0004364,user-00164,phone,iOS,2.4.0,logout,184,684,6268,1800327300,1800327484,1
logs-row-0004365,log-0004365,log-0004365,user-00165,laptop,iOS,2.5.1,login,203,715,6305,1800327375,1800327578,1
logs-row-0004366,log-0004366,log-0004366,user-00166,desktop,iOS,2.5.0,purchase,225,746,6342,1800327450,1800327675,1
logs-row-0004367,log-0004367,log-0004367,user-00167,tablet,iOS,2.4.1,login_failed,45,777,6379,1800327525,1800327570,0
logs-row-0004368,log-0004368,log-0004368,user-00168,phone,iOS,2.4.0,view,257,808,6416,1800327600,1800327857,1
logs-row-0004369,log-0004369,log-0004369,user-00169,laptop,iOS,2.5.1,logout,279,839,6453,1800327675,1800327954,1
logs-row-0004370,log-0004370,log-0004370,user-00170,desktop,iOS,2.5.0,login,298,870,6490,1800327750,1800328048,1
logs-row-0004371,log-0004371,log-0004371,user-00171,tablet,iOS,2.4.1,purchase,315,901,6527,1800327825,1800328140,1
logs-row-0004372,log-0004372,log-0004372,user-00172,phone,iOS,2.4.0,login_failed,45,932,6564,1800327900,1800327945,0
logs-row-0004373,log-0004373,log-0004373,user-00173,laptop,iOS,2.5.1,view,353,963,6601,1800327975,1800328328,1
logs-row-0004374,log-0004374,log-0004374,user-00174,desktop,iOS,2.5.0,logout,378,994,6638,1800328050,1800328428,1
logs-row-0004375,log-0004375,log-0004375,user-00175,tablet,iOS,2.4.1,login,394,1025,6675,1800328125,1800328519,1
logs-row-0004376,log-0004376,log-0004376,user-00176,phone,iOS,2.4.0,purchase,416,1056,6712,1800328200,1800328616,1
logs-row-0004377,log-0004377,log-0004377,user-00177,laptop,iOS,2.5.1,login_failed,45,1087,6749,1800328275,1800328320,0
logs-row-0004378,log-0004378,log-0004378,user-00178,desktop,iOS,2.5.0,view,447,1118,6786,1800328350,1800328797,1
logs-row-0004379,log-0004379,log-0004379,user-00179,tablet,iOS,2.4.1,logout,473,1149,6823,1800328425,1800328898,1
logs-row-0004380,log-0004380,log-0004380,user-00180,phone,iOS,2.4.0,login,487,1180,6860,1800328500,1800328987,1
logs-row-0004381,log-0004381,log-0004381,user-00181,laptop,iOS,2.5.1,purchase,505,1211,6897,1800328575,1800329080,1
logs-row-0004382,log-0004382,log-0004382,user-00182,desktop,iOS,2.5.0,login_failed,45,1242,6934,1800328650,1800328695,0
logs-row-0004383,log-0004383,log-0004383,user-00183,tablet,iOS,2.4.1,view,547,1273,6971,1800328725,1800329272,1
logs-row-0004384,log-0004384,log-0004384,user-00184,phone,iOS,2.4.0,logout,566,1304,7008,1800328800,1800329366,1
logs-row-0004385,log-0004385,log-0004385,user-00185,laptop,iOS,2.5.1,login,583,1335,7045,1800328875,1800329458,1
logs-row-0004386,log-0004386,log-0004386,user-00186,desktop,iOS,2.5.0,purchase,599,1366,7082,1800328950,1800329549,1
logs-row-0004387,log-0004387,log-0004387,user-00187,tablet,iOS,2.4.1,login_failed,45,1397,7119,1800329025,1800329070,0
logs-row-0004388,log-0004388,log-0004388,user-00188,phone,iOS,2.4.0,view,641,1428,7156,1800329100,1800329741,1
logs-row-0004389,log-0004389,log-0004389,user-00189,laptop,iOS,2.5.1,logout,660,1459,7193,1800329175,1800329835,1
logs-row-0004390,log-0004390,log-0004390,user-00190,desktop,iOS,2.5.0,login,682,1490,7230,1800329250,1800329932,1
logs-row-0004391,log-0004391,log-0004391,user-00191,tablet,iOS,2.4.1,purchase,695,1521,7267,1800329325,1800330020,1
logs-row-0004392,log-0004392,log-0004392,user-00192,phone,iOS,2.4.0,login_failed,45,1552,7304,1800329400,1800329445,0
logs-row-0004393,log-0004393,log-0004393,user-00193,laptop,iOS,2.5.1,view,736,1583,7341,1800329475,1800330211,1
logs-row-0004394,log-0004394,log-0004394,user-00194,desktop,iOS,2.5.0,logout,753,1614,7378,1800329550,1800330303,1
logs-row-0004395,log-0004395,log-0004395,user-00195,tablet,iOS,2.4.1,login,770,1645,7415,1800329625,1800330395,1
logs-row-0004396,log-0004396,log-0004396,user-00196,phone,iOS,2.4.0,purchase,795,1676,7452,1800329700,1800330495,1
logs-row-0004397,log-0004397,log-0004397,user-00197,laptop,iOS,2.5.1,login_failed,45,1707,7489,1800329775,1800329820,0
logs-row-0004398,log-0004398,log-0004398,user-00198,desktop,iOS,2.5.0,view,834,1738,7526,1800329850,1800330684,1
logs-row-0004399,log-0004399,log-0004399,user-00199,tablet,iOS,2.4.1,logout,851,1769,7563,1800329925,1800330776,1
logs-row-0004400,log-0004400,log-0004400,user-00000,phone,iOS,2.4.0,login,871,1800,7600,1800330000,1800330871,1
logs-row-0004401,log-0004401,log-0004401,user-00001,laptop,iOS,2.5.1,purchase,891,1831,7637,1800330075,1800330966,1
logs-row-0004402,log-0004402,log-0004402,user-00002,desktop,iOS,2.5.0,login_failed,45,1862,7674,1800330150,1800330195,0
logs-row-0004403,log-0004403,log-0004403,user-00003,tablet,iOS,2.4.1,view,926,1893,7711,1800330225,1800331151,1
logs-row-0004404,log-0004404,log-0004404,user-00004,phone,iOS,2.4.0,logout,947,1924,7748,1800330300,1800331247,1
logs-row-0004405,log-0004405,log-0004405,user-00005,laptop,iOS,2.5.1,login,65,1955,7785,1800330375,1800330440,1
logs-row-0004406,log-0004406,log-0004406,user-00006,desktop,iOS,2.5.0,purchase,81,1986,7822,1800330450,1800330531,1
logs-row-0004407,log-0004407,log-0004407,user-00007,tablet,iOS,2.4.1,login_failed,43,2017,7859,1800330525,1800330568,0
logs-row-0004408,log-0004408,log-0004408,user-00008,phone,iOS,2.4.0,view,118,2048,7896,1800330600,1800330718,1
logs-row-0004409,log-0004409,log-0004409,user-00009,laptop,iOS,2.5.1,logout,143,2079,7933,1800330675,1800330818,1
